total_sqft,price
1200,140.0
1322,77.9
1000,60.0
1755,117.0
1135,46.0
1200,180.0
1200,125.0
1260,85.5
3250,395.0
3500,550.0
1200,110.0
1100,53.0
1305,65.0
1236,50.0
1125,45.0
1075,32.25
2000,85.0
772,60.0
2999.97,110.0
1150,42.0
1440,240.0
1085,43.4
1785,165.0
2475,300.0
1930,120.0
600,70.0
800,45.0
2450,110.0
1200,120.0
1920,122.0
1085,34.2
760,50.4
1201,80.0
1615,97.0
1289,70.0
1991,100.0
1377,80.0
2880,560.0
1892,200.0
2176,348.0
663,32.82
1165,33.65
3554,340.0
1260,45.5
1095,39.0
1050,65.0
1176,50.0
1801,115.0
1315,55.0
1194,46.0
2400,125.0
1308,53.0
4250,610.0
1806,116.0
3671,220.0
2144,140.0
1065,33.75
1205,67.0
1160,40.58
750,90.0
1194,47.0
1200,56.53
1681,69.0
1130,32.64
3633,335.0
1843,90.0
1065,30.75
1885,85.52
1500,45.0
1210,69.0
1126,39.4
1357,59.0
1451,46.4
1600,185.0
950,55.0
960,48.0
1625,92.0
2200,150.0
1607,112.0
900,46.29
1080,38.0
2300,250.0
1708,64.05
2500,185.0
1690,116.0
2100,145.0
1269,97.0
1243,46.0
1890,84.0
1165,33.64
1196,56.81
1194,47.0
1630,110.0
1063,42.52
1025,39.98
1067,38.0
1299,89.63
1343,76.0
1330,44.0
1524,72.0
2236,153.0
2955,235.0
1410,45.12
1581,76.0
1205,79.0
1270,95.25
1353,110.0
1200,68.0
1250,70.0
1950.2,261.0
1157,69.0
712 - 938,35.475
1000,40.0
602,33.0
3000,900.0
1108,66.46
1040,68.0
1451,87.0
1196,40.54
850,37.32
2171.66,298.0
900,40.0
720,33.0
1573,115.0
1026,60.8
1400,78.0
1400,40.44
2100,147.0
1150,48.5
1500,88.0
2400,380.0
1200,240.0
1790,105.0
1125,75.0
1783 - 1878,84.205
1100,50.0
120Sq. Yards,51.0
1105,57.0
1110,46.5
708,41.0
1027,44.0
1600,100.0
3122,250.0
1205,37.0
1450,73.0
750,125.0
540,22.0
1200,42.0
1200,260.0
1837,95.0
1346,76.01
1012,68.0
1950.2,193.0
1125,55.0
1500,60.0
1197,79.9
1230,31.37
1100,47.0
1563,52.0
2240,700.0
3729,384.0
1600,120.0
1715,120.0
2400,180.0
1151,42.5
1200,220.0
1123,60.0
1276,69.5
1315,77.0
1270,50.79
1325,52.0
1600,63.2
1660,104.0
1299,58.0
953,90.0
1457,60.0
1000,65.0
1100,76.3
1075,33.53
1450,51.0
5515,425.0
950,40.0
1200,180.0
1013,60.0
1140,56.0
2100,220.0
1430,61.0
600,95.0
1600,77.0
1190,48.0
1625,95.0
1210,53.0
1615,150.0
1180,85.0
1500,91.0
850,45.0
1130,55.0
907,38.0
1300,90.0
1891,110.0
1735,78.0
1075,33.0
24Sq. Meter,75.0
2040,123.0
1590,57.0
1600,140.0
1160,55.0
930,55.0
1010,58.0
1221,68.0
2400,470.0
1108,87.48
1000,120.0
1370,70.0
920,41.5
1277,79.89
1213,38.1
1653,85.0
2400,140.0
3000,500.0
1600,250.0
1321,40.0
1570,68.0
1150,70.0
1053,44.0
1325,56.0
1169,50.11
1274,90.0
1317,52.0
1195,75.0
2528 - 3188,137.0
940,35.0
1820,95.5
1450,53.6
1615,96.9
2200,99.0
985,62.5
1116,33.0
656,25.0
1105,39.5
1220,55.0
1400,74.0
2400,185.0
850,63.0
1000,35.0
1660,80.0
1330,57.0
1165,52.0
1153,56.0
1270,45.0
1070,38.0
1427,85.0
1420,95.0
1600,130.0
2031,200.0
1454,90.0
1116,48.76
2000,180.0
1346,74.03
1062,50.0
700,25.5
1405,99.0
1100,50.0
2153,120.0
1200,120.0
2135,170.0
1125,47.0
1350,47.25
1068,48.0
940,32.9
1063,32.79
1382,84.5
936,45.0
1400,60.0
475,26.0
1200,115.0
1450,65.0
1162,52.0
1161,48.75
1623.29,105.0
1260,70.0
1672,190.0
3000,240.0
1500,70.0
650 - 760,34.545
1650,200.0
2000,200.0
1675,241.0
1200,150.0
1100,46.2
1400,56.0
2257,155.0
1153,56.5
1197,56.86
1150,90.0
595,40.0
1837,110.0
3750,190.0
1830,91.86
1715,115.0
970,35.0
1200,148.0
2700,95.75
5480,400.0
2400,135.0
3040,135.0
1168,66.0
1160,36.54
1500,75.0
600,72.0
1200,250.0
850,25.4
935,39.0
1200,235.0
654,49.0
1650,180.0
5656,499.0
1300,33.0
950,60.0
1250,54.0
1072,42.87
1425,65.0
1165,42.09
1390,69.49
1510,78.0
1305,90.0
1200,170.0
866,32.0
1231,84.5
1360,45.0
2500,138.0
1140,55.0
525,30.0
1295,64.5
1020,45.75
3504,262.0
1200,50.0
1100,41.0
4723,500.0
820,37.0
3508,386.0
3700,400.0
1354,70.0
2453,250.0
1154,51.8
1680,92.0
1205,60.0
1400,86.0
1625,150.0
1500,73.0
1520,80.0
1300,65.0
1150,47.0
1762,109.0
1153,58.0
2650,223.0
1350,47.0
950,56.0
3295,310.0
1515,80.5
1100,30.0
1250,65.0
1200,120.0
2500,95.0
1200,100.0
1355,51.5
1115,39.14
1275,45.0
2051,170.0
1470,99.0
1550,70.0
1270,73.0
2119,111.0
1600,170.0
1320,50.0
2505,165.0
1410,54.0
1200,70.0
1705,86.96
995,48.0
1081,52.0
1194,46.0
605,30.24
567,25.0
1718,275.0
1400 - 1421,70.385
600,135.0
1715,105.0
3206,270.0
1500,235.0
1846,120.0
600,90.0
1015,56.0
4350,2600.0
1100,36.0
1965,125.0
1021,45.9
1230,67.65
1260,55.0
2400,700.0
1894,114.0
1500,233.0
1950,131.0
1231,66.0
1236,58.0
1800,120.0
1650,135.0
750,88.0
1443,70.0
886,120.0
925,68.0
1305,33.28
1190,46.41
1284,53.36
350,45.0
875,115.0
1325,59.0
2400,750.0
1183,79.54
1750,100.0
16335,149.0
747,27.0
1342,90.0
1113,52.0
1738,110.0
1206,90.0
2790,198.0
1162,59.0
1194,46.0
1857,155.0
3500,115.0
1763,240.0
1150,45.99
2400,550.0
1290,72.0
3408,145.0
900,145.0
1150,70.0
1040,109.0
1160,64.08
900,27.0
1750,185.0
1320,38.12
2240,160.0
891,26.0
1000,80.0
1852,125.0
1323,42.0
1404,67.5
1370,60.0
1385,48.48
1129,50.0
1876,150.0
1720,95.0
1200,80.0
1175,86.68
500,51.0
1200,85.0
1200,295.0
1893,130.0
1430,52.0
850,45.0
1392,110.0
1938,105.0
1020,52.0
2400,360.0
1832,160.0
1423,85.0
1432,85.0
1350,235.0
1500,270.0
1480,65.0
1843,96.2
760,95.0
1916,150.0
1255,55.5
1160,44.08
2640,170.0
1160,53.0
1200,80.0
1100,44.0
1500,100.0
1336,50.35
1065,46.0
1294,115.0
1550,68.5
1216,75.0
1005,40.0
1430,102.0
4100,660.0
1660,125.0
1430,56.0
1470,75.0
1045,76.77
4000 - 4450,359.0
950,30.0
1382,65.0
930,46.0
1660,116.0
1290,71.95
1010,45.0
3050,130.0
1200,71.0
1650,140.0
1636,88.0
2367,320.0
1153,56.55
2087.01,160.0
1200,47.0
1844,89.0
142.84Sq. Meter,110.0
1215,43.75
1194,57.0
1220,52.0
3150,150.0
525,26.0
955,37.97
2000,75.0
884,48.0
1250,68.75
7000,135.0
2400,300.0
2990,225.0
1195,52.0
2559,55.0
1200,33.0
984,45.75
1089,40.0
1165,52.0
410,10.0
1482,110.0
1200,68.0
1938,113.0
1166,34.97
1275,55.46
1140,43.0
3734,430.0
720,28.0
1200,228.0
1100,90.0
1162,98.77
540,35.0
1550,73.5
1300,145.0
1200,130.0
1220,60.0
964,62.0
1500,50.0
1347,44.0
5000,250.0
3000,140.0
1120,42.5
600,22.8
2321,157.0
540,24.0
1150,57.0
1484,75.0
1680,68.0
620,23.0
1650,78.0
1250,44.0
2072,108.0
1105,40.0
1200,60.5
3100,145.0
4007,530.0
550,16.0
1340,53.6
2409,395.0
1194,46.0
1246,65.0
1055,75.0
1541,69.61
1370,88.0
1224,75.0
650,58.0
883,39.0
1676,92.13
1154,57.0
1610,78.5
1057,42.0
1157,65.0
1200,85.0
1500,130.0
980,35.0
1140,40.0
1206,40.7
575,16.75
1600,170.0
2400,500.0
1300,52.0
1270,35.56
1128,63.5
640,45.0
2400,185.0
1200,66.0
1090,38.15
589,29.0
1125,28.13
1140,50.66
3150,500.0
1315,74.0
300Sq. Yards,150.0
1435,115.0
1092,44.0
1314,80.0
1260,100.0
1875,192.0
1080,49.0
4000,160.0
1082,45.0
1150,65.0
1052,34.72
1045,45.0
1442,80.0
1500,75.0
497,20.0
1255,53.57
1432,79.0
2100,150.0
1450,80.0
1346,69.61
1200,29.0
925,49.82
1160,49.0
1768,81.31
1094,54.0
1500,90.0
1745,130.0
2875,85.0
3500,425.0
1550,50.0
2340,160.0
1655,113.0
2024,103.0
3100,425.0
1575,100.0
1920,130.0
6200,744.0
1082,55.0
1265,55.0
1100,45.0
1160,65.0
1246,67.4
615,43.08
1128,60.0
1260,55.0
1830,89.89
1525,68.0
602,30.0
3000,400.0
1835,89.0
1250,62.6
1200,110.0
1855,96.0
1450,60.91
2089,148.0
1464,56.0
4800,200.0
1200,44.73
1095,45.0
2900,297.0
2500,345.0
1170,80.0
1280,88.0
1224,105.0
1694,125.0
825,30.0
1612,98.38
985,25.12
1175,75.0
600,24.0
1740,85.0
1770,99.0
1000,260.0
1090,46.0
2295,650.0
4144,331.0
1800,130.0
1221,65.0
1046,48.0
1290,56.12
1065,30.76
1850,121.0
1097,49.0
1200,70.0
2160,170.0
1140,52.0
1297,98.0
1150,50.0
1375,45.0
1245,58.0
4750,948.0
1800,180.0
1594,140.0
1200,66.0
645,16.45
700,36.0
2500,650.0
1000,50.0
4000,540.0
1160,42.0
1200,85.0
600,140.0
1570,95.0
1290,88.0
1200,44.4
2777.29,649.0
2250,180.0
1270,172.0
1145,44.0
1320,46.0
1065,30.75
1650,48.0
1371,86.0
2700,150.0
1575,94.5
1362,66.0
3210,353.0
1255,90.0
925,35.0
1088,30.46
1234,80.0
2140,139.0
1584,101.0
1175,50.0
1555,52.0
645,16.45
1585,79.0
1354,71.0
1165,45.0
1200,75.0
1740,137.0
1200,185.0
985,50.17
1200,36.0
600,70.0
1340,47.0
1583,95.23
1200,325.0
1200,180.0
1115 - 1130,61.74
1573,100.0
1227,42.88
1210,60.0
1650,125.0
1000,300.0
1485,63.0
1735,97.0
1730,175.0
1684,86.0
1686,77.0
1654,82.0
1600,105.0
1100,39.9
1655,95.0
1830,121.0
1430,85.0
1989,155.0
1044,55.0
1426,85.0
1115,50.0
1000,29.0
754,69.99
1140,33.06
900,35.0
1200,50.0
580,45.0
1200,66.0
1030,50.36
1910,150.0
1950,132.0
1724,125.0
1200,130.0
1314,225.0
1400,65.0
1400,68.0
1115,44.6
1300,55.86
2400,150.0
1332,108.0
1000,41.0
1200,67.75
2444,145.0
1070,48.0
1600,85.0
1196,57.95
1025,54.0
1220,56.0
2180,180.0
1600,102.0
1270,110.0
3290,460.0
1932.47,183.0
2086,160.0
1165,51.42
1310,63.25
1440,165.0
1900,85.0
740,22.0
2503,138.0
1075,60.0
1260,83.5
1282,48.72
1100,60.0
1717,125.0
1088,46.0
1335,56.0
1200,42.0
1325,60.0
1157,73.0
2204 - 2362,121.0
1200,54.0
1510,65.0
1050,54.0
1200,45.0
1516,147.0
2400,475.0
1050,44.41
1000,66.0
1050,35.0
600,110.0
1194,65.0
600,62.0
1210,69.0
1660,110.0
1410,125.0
1305,67.0
1800,101.0
1206,53.0
883,49.0
1150,55.0
1100,65.0
1245,125.0
1850,110.0
3385,220.0
2150,85.0
3895,390.0
1035,55.0
600,72.0
1200,75.0
1155,69.18
1200,235.0
755,30.12
960,35.0
450,20.0
4000,680.0
1571,53.12
1691,119.0
1489,70.0
800,32.0
980,60.0
1215,65.0
911,26.5
1535,90.0
1200,205.0
1500,70.0
1588,58.0
675,68.0
957,56.0
1200,34.65
1495,52.33
845,34.0
3000,350.0
2206,180.0
1181,61.0
1309,69.5
1400,63.0
1650,450.0
1622,95.0
1225,48.0
1719,95.0
995,40.8
1120,53.0
1047,75.0
1466,59.96
1691,100.0
876,28.47
1659,135.0
1270,105.0
1269,50.75
1200,80.0
1153,56.5
1315,69.5
2485,198.0
1354,85.86
1344,130.0
1180,55.0
1313,68.0
1100,50.0
600,78.0
1200,190.0
625,78.0
890,37.0
1173,78.2
1190,55.0
1250,75.0
1644,80.51
1740,150.0
1710,110.0
1000,130.0
1662,155.0
1162,48.0
1362,85.0
540,22.5
1437 - 1629,75.885
900,62.0
1250,135.0
1410,54.99
2665,125.0
970,45.0
1799,101.0
1500,300.0
1200,155.0
1810,97.83
1084,51.0
1500,85.0
1328,56.0
1485,90.0
1500,58.0
1100,85.0
1360,73.0
900,75.0
600,86.0
1031,54.48
850 - 1060,38.19
1040,36.4
2800,110.0
1404,56.15
1200,46.0
1267,78.0
1510,110.0
900,42.0
1457,105.0
3596,268.0
1408,80.0
1005,45.0
30400,1824.0
545,28.0
1182,64.0
1804 - 2273,122.0
1367,80.0
1200,200.0
1100,199.0
1565,78.0
1720,128.0
1107,44.0
1360,78.19
625,25.0
1701,145.0
1350,120.0
1016,39.95
1500,90.0
900,45.0
1500,150.0
2292,285.0
1280,42.0
1750,263.0
1500,70.0
1500,64.5
1245,59.0
1025,44.0
1945,135.0
1640,245.0
1348,80.5
1100,55.0
1616,40.0
1855,135.0
1255,56.5
2040,500.0
2400,228.0
1195,59.0
1022,35.0
760,98.0
1264,52.0
1650,115.0
1020,40.8
4395,242.0
950,25.0
2710,142.0
1936,131.0
1075,58.0
1223,93.0
1500,61.9
1050,42.73
2100,190.0
1200,240.0
1650,130.0
1495,78.0
1500,82.0
1605,260.0
1270,52.0
1081,60.0
1600,140.0
1596,118.0
600,65.0
1557,70.0
1410,68.0
1984,148.0
1196,60.0
2259,112.0
1720,100.0
600,99.0
1256,62.8
1243,46.0
1310,37.83
1140,57.0
1600,260.0
1790,120.0
1200 - 1470,72.76
1674,81.0
1200,100.0
1786,79.99
770,65.25
1035,47.0
1564,103.0
1334,67.76
7150,3600.0
1365,53.96
1115,50.0
1020,42.48
1369,72.0
1240,41.0
600,100.0
1418,62.0
2250,219.0
500,20.0
1020,39.0
1290,70.0
1500,90.0
1290,62.0
1881,115.0
943,49.5
1140,32.93
1035,60.0
1500,71.0
5665.84,988.0
1232,94.28
1290,56.12
2610,306.0
1576,58.7
980,41.0
4000,440.0
1346,74.03
1181,55.0
6652,660.0
1307,59.0
1215,49.86
1180,80.0
600,55.0
1115,50.0
1025,43.04
1910,131.0
1200,50.0
2920,536.0
1349,98.0
1175,60.0
1150,40.25
935,32.72
1404,59.0
2700,230.0
1203,60.0
440,35.0
1571,63.0
1125,46.0
610,18.5
1198,80.0
1200,65.0
1200,45.0
6688,700.0
1830,95.0
1432,61.11
2300,70.0
1331.95,69.0
1876,160.0
1639,107.0
1200,125.0
1665,74.9
1140,50.66
2093,134.0
1450,60.9
1330,46.56
1200,350.0
1800,84.0
2872,183.0
1486,65.0
1425,54.0
1255,42.54
750,19.5
1225,58.0
1274,90.0
4600,150.0
1350,80.99
1100,64.08
1760,139.0
1200,110.0
1800,65.0
1095,28.0
1140,46.0
1530,64.86
1724,140.0
1058,47.0
1464,56.0
1975,90.0
1112,58.0
1600,90.0
1648,85.0
1100,32.0
509,23.0
2265,159.0
1200,46.0
530,18.0
1010,41.0
1150,45.0
1340,75.0
1850,98.0
907,40.0
1688,280.0
1160,130.0
1600,65.0
1800,140.0
3596,251.0
1464,56.0
1295,62.0
1012,62.0
1000,48.0
1010,32.0
1379,85.0
1121,75.0
1200,75.0
3124,349.0
1246,47.35
1420,90.0
600,65.0
1090,55.0
1355,73.0
1425,94.0
4000,110.0
1700,111.0
2099,134.0
1330,210.0
1520,69.76
1490,140.0
1000,50.0
1291,72.3
1339,67.0
1330,56.0
9200,2600.0
1200,140.0
1650,130.0
8000,2800.0
1125,44.75
1310,62.0
1096,40.0
814,43.7
3500,275.0
1140,44.0
1480,75.0
4000,370.0
1500,78.0
1850,89.0
745,36.0
613,48.0
1200,325.0
1470,85.0
896,100.0
250,40.0
1200,125.0
1160,45.0
1590,132.0
520,15.0
1178,75.0
1360,64.99
1155,64.0
520,14.04
1615,150.0
6000,215.0
1140,39.0
1508,77.0
2395,150.0
1590,57.0
2215,152.0
1667,130.0
1903,293.0
1530,108.0
1730,125.0
1048,44.0
1225,52.0
1200,70.0
1175,65.0
1020 - 1130,52.57
1651,49.53
1500,55.0
1783,85.0
1015,35.0
1800,200.0
2758,240.0
1200,325.0
1132,70.0
1200,75.0
1490,85.0
1917,130.0
1703,120.0
1211,45.0
1310,53.0
1146,69.0
1041,53.0
1453,58.0
877,59.0
1477,69.5
1420,120.0
2000,360.0
1140,185.0
1380,55.0
1095,57.0
1133 - 1384,59.135
1665,71.58
1245,60.0
3360,221.0
2010,201.0
1226,60.0
1075,46.76
1226,65.59
510,22.0
1153,60.0
1600,45.0
1000,49.5
1400,218.0
1256,65.0
1200,130.0
1425,57.0
1375,125.0
1919,117.0
2111,103.0
970,57.0
1353,110.0
1405,85.0
1285,90.0
1050,42.0
1349,96.8
4050,450.0
812,26.0
1440,63.93
2425,195.0
2200,80.0
1810,112.0
1200,140.0
1060,52.0
1015,60.0
2830 - 2882,154.5
1500,145.0
1454,71.5
1075,48.0
774,70.0
1187,40.14
500,220.0
1200,325.0
1805,134.0
1527,142.0
1675,92.13
1050,52.71
1500,250.0
1262,47.0
1345,57.0
1715,112.0
3453,231.0
3600,400.0
1141,60.0
4689,488.0
550,17.0
